id_aset_lama,nama_aset_lama,kategori,tipe,id_aset_baru,tanggal_penggantian,alasan_penggantian,biaya_penggantian
45516,PIN-1O5J-45516,Arsitektur,Pintu Kaca Hidrolik,96394,2025-03-27,Standar keamanan baru,98940000
20404,PAN-LGPH-20404,Mechanical,AC Split,69401,2021-04-27,Kerusakan fatal tidak ekonomis diperbaiki,42990000
49266,GRU-AUF0-49266,Mechanical,Pompa Air Tanah,92661,2022-04-27,Tidak ada spare part,49370000
18049,LAM-9VPP-18049,Electrical,Lampu Downlight,90905,2024-04-27,Tidak ada spare part,53260000
1532,GRU-PNFI-1532,Mechanical,Pompa Transfer,80024,2024-04-27,Kontrak maintenance habis,14460000
33590,GRO-N5HI-33590,Distribusi Air,Ground Water Tank,96760,2025-04-27,Standar keamanan baru,87020000
1503,KIC-ZQHB-1503,Security Sistem,Kick Bar,77193,2025-04-27,Efisiensi energi,52390000
15068,TRA-NJOQ-15068,Electrical,Trafo 3 Phase,94839,2025-04-27,Kontrak maintenance habis,60760000
46268,PAB-BL30-46268,Sistem Telekomunikasi Gedung,PABX,53746,2025-04-27,Upgrade kapasitas,41670000
22463,PAN-N8FW-22463,Mechanical,AC Split,68252,2023-05-27,Kerusakan fatal tidak ekonomis diperbaiki,19290000
15145,LAM-Y5H9-15145,Electrical,Lampu Downlight,81285,2023-05-27,Tidak ada spare part,25240000
28196,PIN-CVOJ-28196,Arsitektur,Pintu Kayu/HPL,83865,2024-05-27,Tidak ada spare part,4580000
3774,HIK-SJRR-3774,Security Sistem,Monitor CCTV,82418,2025-05-27,Kerusakan fatal tidak ekonomis diperbaiki,19220000
39083,MEJ-1RN8-39083,Arsitektur,Meja kerja,64361,2023-06-27,Standar keamanan baru,14220000
44767,MDP-IPRE-44767,Electrical,MDP,65749,2024-06-27,Sudah obsolete,33060000
55124,JET-9RUE-55124,Plumbing,Jet Shower,90392,2025-06-27,Tidak ada spare part,76220000
55240,SIE-YVEL-55240,Sistem Proteksi Kebakaran Aktif,Smoke Detector,79857,2025-06-27,Efisiensi energi,87080000
43698,SHA-606K-43698,Mechanical,AC Split,92496,2021-07-27,Usia pakai habis,57910000
33544,MIT-N7UJ-33544,Mechanical,AC Cassette,80493,2022-07-27,Kerusakan fatal tidak ekonomis diperbaiki,31370000
41037,LAN-IEET-41037,Civil,Lantai Batu,79073,2023-07-27,Tidak ada spare part,33180000
25215,GON-8VES-25215,Sistem Transportasi Gedung,Gondola,72315,2024-07-27,Kerusakan fatal tidak ekonomis diperbaiki,65750000
34163,DIN-PGOM-34163,Civil,Dinding Tembok/Mansonry,84939,2024-07-27,Sudah obsolete,82790000
41534,SDP-HSX5-41534,Electrical,SDP,64592,2021-08-27,Sudah obsolete,19610000
6483,AME-7FMN-6483,Plumbing,Wastafel,62793,2023-08-27,Tidak ada spare part,5250000
29556,SHA-TZFF-29556,Mechanical,AC Split,87628,2024-08-27,Usia pakai habis,89210000
5945,ROO-IZVB-5945,Plumbing,Rooftank,83647,2019-09-27,Sudah obsolete,44320000
32531,HIK-Y7I9-32531,Security Sistem,Kamera CCTV,69377,2021-09-27,Tidak ada spare part,4770000
58500,PIN-DH8V-58500,Arsitektur,Pintu Besi,54926,2022-09-27,Sudah obsolete,4900000
3417,SHA-OR2K-3417,Mechanical,AC Split,55262,2022-09-27,Usia pakai habis,90170000
8468,PAN-E1AU-8468,Electrical,Panel UPS,64048,2024-09-27,Kontrak maintenance habis,19760000
21609,AC -RNXZ-21609,Mechanical,AC VRV,63329,2024-09-27,Upgrade kapasitas,16290000
16647,LG-HDLS-16647,Mechanical,AC Split,77227,2025-09-27,Usia pakai habis,38840000
11819,SDP-4EFM-11819,Electrical,SDP,89712,2025-10-27,Kontrak maintenance habis,50710000
19481,SAM-6HVL-19481,Mechanical,AC Split,56396,2018-11-27,Sudah obsolete,20460000
43001,APA-HK9I-43001,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,94144,2021-11-27,Kontrak maintenance habis,20280000
58448,PEM-BKIG-58448,Plumbing,Pemipaan Air Bersih,90617,2022-11-27,Kontrak maintenance habis,35350000
54937,DIN-9VAK-54937,Civil,"Dinding Partisi, GRC / Gypsum",99079,2023-11-27,Tidak ada spare part,21100000
21733,BEL-IBD0-21733,Sistem Proteksi Kebakaran Aktif,Bell Alarm,57500,2024-11-27,Sudah obsolete,68840000
44987,PLA-OECW-44987,Arsitektur,Plafon Gypsum / GRC,86032,2024-11-27,Upgrade kapasitas,63010000
49016,LAM-0Z9M-49016,Electrical,Lampu Downlight,93695,2025-11-27,Sudah obsolete,12740000
33215,LAM-KHBE-33215,Electrical,Lampu LED Bulb,52733,2025-11-27,Usia pakai habis,16310000
5182,PAN-4LE5-5182,Mechanical,AC Cassette,89137,2019-12-27,Sudah obsolete,79250000
40277,LAM-0FSP-40277,Electrical,Lampu Downlight,75706,2022-12-27,Usia pakai habis,4460000
102,MIT-0JNW-0102,Mechanical,AC Split,90278,2024-12-27,Upgrade kapasitas,75940000
58483,DOO-2CFY-58483,Arsitektur,Door Closer,53426,2024-12-27,Upgrade kapasitas,60240000
23717,EBA-ODZ5-23717,Mechanical,Pompa Boster,60709,2023-01-28,Tidak ada spare part,69160000
37187,KLO-4TKV-37187,Plumbing,Kloset,81515,2024-02-28,Kontrak maintenance habis,69380000
31272,PIN-SE4Y-31272,Arsitektur,Pintu Kayu/HPL,55029,2024-02-28,Efisiensi energi,94990000
41516,JET-XWL6-41516,Plumbing,Jet Shower,50990,2024-02-28,Upgrade kapasitas,86380000
15055,PAB-ZZU1-15055,Sistem Telekomunikasi Gedung,PABX,73720,2025-02-28,Upgrade kapasitas,67070000
40964,DAI-DRZG-40964,Mechanical,AC Split,75941,2025-02-28,Upgrade kapasitas,79300000
3097,PAN-WZUU-3097,Mechanical,AC Cassette,86032,2025-02-28,Usia pakai habis,9150000
2767,LAM-SRD8-2767,Electrical,Lampu Wall sign,99522,2021-03-28,Standar keamanan baru,53500000
58069,PLA-YR75-58069,Arsitektur,Plafon Gypsum / GRC,89199,2022-03-28,Usia pakai habis,6100000
92,PAN-LYK8-0092,Mechanical,AC Cassette,74235,2024-03-28,Efisiensi energi,86430000
27626,HON-8AC5-27626,Security Sistem,DVR CCTV,81505,2024-03-28,Sudah obsolete,77000000
2242,SHA-6V3J-2242,Mechanical,AC Split,74714,2024-03-28,Usia pakai habis,61590000
23811,CON-0GB4-23811,Electrical,Control Panel AC,58663,2025-03-28,Tidak ada spare part,87840000
37601,KIC-R0WS-37601,Security Sistem,Kick Bar,81863,2025-03-28,Efisiensi energi,3340000
17164,PAN-AQY2-17164,Mechanical,AC Split,51638,2025-03-28,Efisiensi energi,96070000
48610,CUM-EHI0-48610,Mechanical,Genset Diesel,64992,2024-04-28,Usia pakai habis,65790000
30246,PIN-7XXD-30246,Arsitektur,Pintu Kayu/HPL,82319,2024-04-28,Usia pakai habis,21100000
35284,LAM-4Q67-35284,Electrical,Lampu Downlight,93715,2024-04-28,Usia pakai habis,59310000
38300,GRE-K33W-38300,Mechanical,AC Split,94342,2024-04-28,Upgrade kapasitas,17090000
742,APA-11YK-0742,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,56143,2024-05-28,Kontrak maintenance habis,10260000
57016,KUS-NRQM-57016,Arsitektur,Kusen Jendela Berbahan Alumunium,69026,2024-05-28,Standar keamanan baru,57310000
42596,KLO-I38F-42596,Plumbing,Kloset,54544,2025-05-28,Tidak ada spare part,21670000
10291,PAN-9LM8-10291,Mechanical,AC Split,67536,2025-05-28,Tidak ada spare part,33880000
57552,BOS-S4FW-57552,Security Sistem,Kamera CCTV,70030,2021-06-28,Usia pakai habis,26410000
38478,AUT-TE8S-38478,Electrical,Automatic Transfer Switch (ATS Panel),87914,2024-06-28,Kontrak maintenance habis,2410000
44388,UNI-5WAS-44388,Electrical,Uninterruptible Power Supply,87398,2025-06-28,Standar keamanan baru,70260000
34275,AME-OW18-34275,Plumbing,Wastafel,94908,2025-06-28,Standar keamanan baru,79560000
12490,ACC-9H8J-12490,Security Sistem,Access Control ,78728,2022-07-28,Efisiensi energi,46160000
36979,KUR-TQDH-36979,Arsitektur,Kursi,86842,2023-07-28,Upgrade kapasitas,68860000
57477,AME-RWJ4-57477,Plumbing,Wastafel,80198,2024-07-28,Efisiensi energi,78160000
57459,LAM-XXMJ-57459,Electrical,Lampu LED Downlight,66621,2025-07-28,Upgrade kapasitas,56640000
757,LAM-SX0G-0757,Electrical,Lampu Downlight,59826,2025-07-28,Usia pakai habis,75880000
51454,PER-99JE-51454,Mechanical,Genset Diesel,75659,2025-07-28,Kontrak maintenance habis,13350000
5026,AXI-JJCT-5026,Security Sistem,Kamera CCTV,56832,2019-08-28,Usia pakai habis,59270000
41791,UNI-OWM5-41791,Electrical,Uninterruptible Power Supply,94132,2019-08-28,Kerusakan fatal tidak ekonomis diperbaiki,89330000
26886,LAM-ESLS-26886,Electrical,Lampu Downlight,60337,2023-08-28,Kerusakan fatal tidak ekonomis diperbaiki,39800000
6125,DAI-JI7U-6125,Mechanical,AC Split,83246,2024-08-28,Usia pakai habis,48660000
45946,WIR-TRJH-45946,Electrical,Wiring System (Sistem Instalasi Kabel),67860,2025-08-28,Upgrade kapasitas,17640000
55227,LET-6U42-55227,Electrical,Lettersign,79980,2023-09-28,Sudah obsolete,94850000
26488,JET-VV27-26488,Plumbing,Jet Shower,80784,2023-09-28,Sudah obsolete,96050000
31798,LEM-T7SD-31798,Arsitektur,Lemari/Loker,87189,2025-09-28,Efisiensi energi,95680000
49375,HOC-ERZ4-49375,Sistem Proteksi Kebakaran Aktif,Smoke Detector,97105,2022-10-28,Upgrade kapasitas,68130000
45412,PAB-A06I-45412,Sistem Telekomunikasi Gedung,PABX,56499,2023-10-28,Kontrak maintenance habis,62840000
20538,CON-S6U9-20538,Electrical,Control Panel Penerangan,61888,2024-10-28,Efisiensi energi,6690000
1165,SHA-GFYW-1165,Mechanical,AC Split,65610,2024-10-28,Kontrak maintenance habis,8900000
60462,LEM-85AO-60462,Arsitektur,Lemari/Loker,76451,2025-10-28,Kontrak maintenance habis,18800000
16707,KIT-Q1W2-16707,Plumbing,Kitchen sink,90666,2021-11-28,Efisiensi energi,76750000
30089,GRE-8GYZ-30089,Mechanical,AC Split,56595,2025-11-28,Usia pakai habis,29420000
60820,WIR-BJ31-60820,Electrical,Wiring System (Sistem Instalasi Kabel),68977,2025-11-28,Efisiensi energi,89980000
20810,HON-K337-20810,Mechanical,Genset Bensin,64697,2018-12-28,Kerusakan fatal tidak ekonomis diperbaiki,39530000
44746,MDP-WNUX-44746,Electrical,MDP,62160,2021-12-28,Kontrak maintenance habis,84690000
38005,WAS-3JTY-38005,Plumbing,Kran Air,67668,2023-12-28,Upgrade kapasitas,91510000
31266,HON-1RB4-31266,Security Sistem,DVR CCTV,67316,2024-12-28,Tidak ada spare part,81880000
21344,LAN-7I7N-21344,Sistem Telekomunikasi Gedung,LAN (Local Area Network),96384,2025-12-28,Kontrak maintenance habis,46850000
30963,LAN-8FDT-30963,Civil,Lantai Keramik,51776,2020-01-29,Efisiensi energi,30570000
2694,HOC-9Q0E-2694,Sistem Proteksi Kebakaran Aktif,Heat Detector,52839,2021-01-29,Sudah obsolete,17410000
51322,KLO-690D-51322,Plumbing,Kloset,68472,2024-01-29,Usia pakai habis,79930000
35373,MEJ-BC8B-35373,Arsitektur,Meja kerja,72448,2024-01-29,Kerusakan fatal tidak ekonomis diperbaiki,33980000
43592,LAM-ALUI-43592,Electrical,Lampu Neon Sign,93365,2024-01-29,Kontrak maintenance habis,69960000
28650,LAM-WWOP-28650,Electrical,Lampu LED Bulb,63636,2025-01-29,Usia pakai habis,86710000
33802,PEM-T96U-33802,Plumbing,Pemipaan Air Bersih,56909,2025-01-29,Tidak ada spare part,66180000
26420,FCU-S2UA-26420,Mechanical,FCU,51267,2020-03-29,Upgrade kapasitas,7530000
2961,LG-PAS0-2961,Mechanical,AC Split,75612,2021-03-29,Sudah obsolete,87050000
42632,SAM-40AK-42632,Security Sistem,Monitor CCTV,77292,2021-03-29,Tidak ada spare part,84150000
60148,DAH-LZXQ-60148,Security Sistem,Kamera CCTV,69937,2023-03-29,Sudah obsolete,90280000
15504,PES-1B1R-15504,Sistem Telekomunikasi Gedung,Pesawat Telepon,59053,2024-03-29,Usia pakai habis,13620000
984,DAI-H36M-0984,Mechanical,AC Split,68703,2024-03-29,Sudah obsolete,67270000
51519,KLO-EN29-51519,Plumbing,Kloset,54008,2024-03-29,Kerusakan fatal tidak ekonomis diperbaiki,86050000
26001,WIR-BIKF-26001,Electrical,Wiring System (Sistem Instalasi Kabel),59931,2020-04-29,Sudah obsolete,63650000
18042,GRE-UET5-18042,Mechanical,AC Split,55825,2023-04-29,Tidak ada spare part,68950000
39995,DAH-X73V-39995,Security Sistem,Kamera CCTV,67524,2024-04-29,Kontrak maintenance habis,46200000
2648,EBA-JRH8-2648,Mechanical,Pompa Transfer,82543,2024-04-29,Upgrade kapasitas,86720000
17685,WAS-7MSN-17685,Plumbing,Kran Air,88464,2024-04-29,Tidak ada spare part,19360000
43975,WIR-J9UN-43975,Electrical,Wiring System (Sistem Instalasi Kabel),88481,2023-05-29,Efisiensi energi,95340000
21013,DIN-PSOG-21013,Civil,"Dinding Partisi, GRC / Gypsum",71859,2024-05-29,Usia pakai habis,31490000
50227,PES-SUER-50227,Sistem Telekomunikasi Gedung,Pesawat Telepon,71268,2025-05-29,Tidak ada spare part,75400000
33622,LG-JKJ1-33622,Mechanical,AC Cassette,56348,2025-05-29,Standar keamanan baru,80700000
2327,SAM-AZP8-2327,Mechanical,AC Split,91560,2025-05-29,Kontrak maintenance habis,4630000
25065,PEM-X2FY-25065,Plumbing,Pemipaan Air Bersih,68067,2025-05-29,Kerusakan fatal tidak ekonomis diperbaiki,65120000
53250,DIN-54O9-53250,Civil,Dinding Tembok/Mansonry,95520,2025-05-29,Usia pakai habis,24010000
49843,LAM-JMF3-49843,Electrical,Lampu Downlight,56172,2025-05-29,Standar keamanan baru,68570000
31458,APA-REH3-31458,Sistem Pemadam Kebakaran,APAB Dry Powder,88708,2025-05-29,Sudah obsolete,43030000
58513,LAM-UFXN-58513,Electrical,Lampu LED Bulb,60532,2024-06-29,Sudah obsolete,49760000
11572,AUT-AOLD-11572,Electrical,Automatic Transfer Switch (ATS Panel),68165,2024-06-29,Kontrak maintenance habis,91560000
20352,SPO-9GDN-20352,Electrical,Spotlight,79132,2024-06-29,Tidak ada spare part,40640000
1172,MIT-Y21I-1172,Ventilasi Sistem,Air Curtain,56147,2024-06-29,Upgrade kapasitas,12260000
37502,DAI-OAE2-37502,Mechanical,AC Cassette,70122,2024-06-29,Kerusakan fatal tidak ekonomis diperbaiki,40710000
2861,LG-KR8I-2861,Mechanical,AC Cassette,79243,2025-06-29,Tidak ada spare part,42260000
14764,GRE-AVD1-14764,Mechanical,AC Split,62762,2019-07-29,Efisiensi energi,82530000
32544,DOO-KGGV-32544,Security Sistem,Door Contact,80885,2021-07-29,Sudah obsolete,96680000
26798,LAM-3BIK-26798,Electrical,Lampu Pylon Sign,60861,2021-08-29,Kerusakan fatal tidak ekonomis diperbaiki,10380000
56022,AXI-W7YK-56022,Security Sistem,Kamera CCTV,56115,2022-08-29,Standar keamanan baru,83120000
38214,NOH-GUHD-38214,Sistem Proteksi Kebakaran Aktif,Smoke Detector,89260,2024-08-29,Kontrak maintenance habis,57620000
32766,KUR-H7IJ-32766,Arsitektur,Kursi,83781,2024-08-29,Upgrade kapasitas,49030000
55538,PIN-B560-55538,Arsitektur,Pintu Kaca Hidrolik,91200,2024-08-29,Usia pakai habis,80230000
32430,DIN-OEIJ-32430,Civil,Dinding Tembok/Mansonry,78105,2024-08-29,Kerusakan fatal tidak ekonomis diperbaiki,99340000
34070,LAM-FCHI-34070,Electrical,Lampu Downlight,73629,2025-08-29,Usia pakai habis,20550000
59438,MET-UEGC-59438,Pencatatan Meter,Meter PDAM,74837,2019-09-29,Tidak ada spare part,9450000
32942,KUR-L6UH-32942,Arsitektur,Kursi,62299,2019-09-29,Kerusakan fatal tidak ekonomis diperbaiki,37960000
57270,LAM-52AZ-57270,Electrical,Lampu LED,92461,2022-09-29,Tidak ada spare part,11000000
3654,MET-QTZ1-3654,Pencatatan Meter,Meter PDAM,60420,2024-09-29,Kontrak maintenance habis,42230000
7408,LG-XSRK-7408,Mechanical,AC Split,50715,2024-09-29,Sudah obsolete,53300000
12960,PAN-SS20-12960,Ventilasi Sistem,Exhaust Fan,95517,2025-09-29,Kerusakan fatal tidak ekonomis diperbaiki,13480000
60079,PIN-2RL6-60079,Arsitektur,Pintu Biasa Berdaun Tunggal,57473,2025-09-29,Usia pakai habis,8840000
16276,SAM-39QQ-16276,Security Sistem,Monitor CCTV,69080,2025-09-29,Sudah obsolete,46290000
48258,PES-7F88-48258,Sistem Telekomunikasi Gedung,Pesawat Telepon,67632,2025-09-29,Usia pakai habis,33470000
35860,LG-O94S-35860,Mechanical,AC Split,83938,2021-10-29,Usia pakai habis,47190000
17100,PAN-C6P9-17100,Mechanical,AC Cassette,54540,2024-10-29,Sudah obsolete,7280000
25197,POM-E8KK-25197,Mechanical,Pompa Chiller Water Primer,90193,2024-10-29,Kontrak maintenance habis,66850000
3190,NOH-TVB1-3190,Sistem Proteksi Kebakaran Aktif,Smoke Detector,93959,2025-10-29,Kerusakan fatal tidak ekonomis diperbaiki,90490000
40711,PIN-7YS1-40711,Arsitektur,Pintu Kayu/HPL,82152,2025-10-29,Standar keamanan baru,57910000
60182,PAN-KNDD-60182,Mechanical,AC Split,73485,2025-10-29,Upgrade kapasitas,10700000
41068,LAM-E2FF-41068,Electrical,Lampu LED Downlight,97830,2025-10-29,Sudah obsolete,67960000
17157,SHA-4131-17157,Mechanical,AC Split,50608,2025-10-29,Kontrak maintenance habis,10070000
5775,KIT-PR7P-5775,Plumbing,Kitchen sink,52362,2019-11-29,Efisiensi energi,74080000
18449,PES-JCMN-18449,Sistem Telekomunikasi Gedung,Pesawat Telepon,85077,2021-11-29,Upgrade kapasitas,46930000
35214,SAM-SWCO-35214,Mechanical,AC Split,58388,2023-11-29,Efisiensi energi,81190000
2549,ROO-4HP5-2549,Plumbing,Rooftank,72398,2024-11-29,Standar keamanan baru,93640000
890,JET-GH7I-0890,Plumbing,Jet Shower,62847,2024-11-29,Kerusakan fatal tidak ekonomis diperbaiki,79580000
32596,KUR-43S7-32596,Arsitektur,Kursi,52481,2025-11-29,Upgrade kapasitas,8270000
30352,PIN-AWG4-30352,Arsitektur,Pintu Kaca Hidrolik,72411,2019-12-29,Usia pakai habis,76990000
18737,PUS-2VPZ-18737,Security Sistem,Push Button,93697,2023-12-29,Efisiensi energi,41280000
48236,LAM-311F-48236,Electrical,Lampu LED,59732,2023-12-29,Tidak ada spare part,52870000
42927,BOS-20X6-42927,Security Sistem,Kamera CCTV,88479,2024-12-29,Efisiensi energi,19080000
51999,PLA-3PZ0-51999,Arsitektur,Plafon Gypsum / GRC,60690,2024-12-29,Standar keamanan baru,56990000
38591,DIN-A40B-38591,Civil,Dinding Tembok/Mansonry,71893,2024-12-29,Kontrak maintenance habis,65050000
59225,PLA-MNF8-59225,Arsitektur,Plafon,57899,2020-01-30,Kontrak maintenance habis,86960000
51299,APA-22OY-51299,Sistem Pemadam Kebakaran,APAR Foam,76520,2025-01-30,Efisiensi energi,29430000
47997,CON-KRN2-47997,Electrical,Control Panel Penerangan,61268,2021-03-30,Efisiensi energi,62380000
19826,MON-UPUK-19826,Sistem Telekomunikasi Gedung,Monitor/Layar,92285,2021-03-30,Tidak ada spare part,28720000
27125,APA-L3U2-27125,Sistem Pemadam Kebakaran,APAB Dry Powder,53843,2024-03-30,Kontrak maintenance habis,13150000
55262,DIN-CKPK-55262,Civil,"Dinding Partisi, GRC / Gypsum",74024,2025-03-30,Standar keamanan baru,32190000
43275,MEJ-O4HZ-43275,Arsitektur,Meja kerja,81620,2025-03-30,Kontrak maintenance habis,22900000
30996,PIN-69Q7-30996,Arsitektur,Pintu Kayu/HPL,88303,2025-03-30,Sudah obsolete,76100000
42497,MIX-VMX1-42497,Sistem Telekomunikasi Gedung,Mixer Audio,61746,2025-03-30,Sudah obsolete,28140000
55331,WIR-8L8H-55331,Electrical,Wiring System (Sistem Instalasi Kabel),97100,2020-04-30,Sudah obsolete,43570000
54034,LAM-7SJX-54034,Electrical,Lampu LED,66785,2021-04-30,Kontrak maintenance habis,54040000
50993,SHA-712B-50993,Mechanical,AC Split,71737,2024-04-30,Tidak ada spare part,42220000
24989,AXI-JRNL-24989,Security Sistem,Kamera CCTV,70524,2024-04-30,Standar keamanan baru,13950000
50143,GRE-4P48-50143,Mechanical,AC Split,76836,2018-05-30,Usia pakai habis,55310000
27871,FCU-0ODH-27871,Mechanical,FCU,90770,2022-05-30,Tidak ada spare part,61530000
53856,LAM-BTOT-53856,Electrical,Lampu Downlight,68879,2023-05-30,Upgrade kapasitas,10590000
41679,LAN-TIJ8-41679,Civil,Lantai Keramik,64418,2024-05-30,Tidak ada spare part,21120000
36472,KLO-SCNQ-36472,Plumbing,Kloset,94952,2024-05-30,Efisiensi energi,80990000
59838,LAN-VJYC-59838,Civil,Lantai Granit,65034,2025-05-30,Efisiensi energi,58290000
38294,MIT-J61B-38294,Mechanical,AC Split,60981,2025-05-30,Sudah obsolete,42440000
50582,CON-39V3-50582,Electrical,Control Panel Penerangan,69514,2025-06-30,Kontrak maintenance habis,32520000
53280,PIN-AZ93-53280,Arsitektur,Pintu Biasa Berdaun Tunggal,61875,2025-06-30,Standar keamanan baru,54720000
12015,CON-6X6H-12015,Electrical,Control Panel Hydrant Electric Pump,87266,2021-07-30,Kerusakan fatal tidak ekonomis diperbaiki,22090000
30570,PAB-ZCO7-30570,Sistem Telekomunikasi Gedung,PABX,61775,2023-07-30,Upgrade kapasitas,96690000
6114,DAI-0U60-6114,Mechanical,AC Cassette,94923,2023-07-30,Sudah obsolete,96360000
21132,AUT-5E8P-21132,Electrical,Automatic Transfer Switch (ATS Panel),60406,2024-07-30,Kontrak maintenance habis,14290000
37863,PIN-3RAP-37863,Arsitektur,Pintu Kayu/HPL,83850,2024-07-30,Standar keamanan baru,86480000
51838,BOS-MC0F-51838,Security Sistem,Kamera CCTV,80523,2025-07-30,Usia pakai habis,56720000
30885,MET-NQCX-30885,Pencatatan Meter,Meter PLN,64928,2025-07-30,Sudah obsolete,19280000
61064,DIN-3UUX-61064,Civil,Dinding Tembok/Mansonry,82475,2025-07-30,Standar keamanan baru,42830000
55840,ROO-RKBM-55840,Plumbing,Rooftank,66627,2025-07-30,Tidak ada spare part,41900000
38583,LG-B0ZP-38583,Mechanical,AC Split,52202,2023-08-30,Usia pakai habis,46090000
21161,LAM-GTJB-21161,Electrical,Lampu Pylon Sign,90874,2024-08-30,Standar keamanan baru,92660000
57094,MEJ-MQD5-57094,Arsitektur,Meja kerja,89919,2024-08-30,Efisiensi energi,31830000
19221,LAN-UKHX-19221,Civil,Lantai Granit,61569,2024-08-30,Kontrak maintenance habis,80720000
42899,TRA-NKBJ-42899,Electrical,Trafo 3 Phase,53637,2025-08-30,Usia pakai habis,72670000
28632,APA-38BK-28632,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,68732,2025-08-30,Standar keamanan baru,42210000
51758,SHA-LG8U-51758,Mechanical,AC Split,83522,2025-08-30,Kontrak maintenance habis,17340000
1632,MIT-7Y96-1632,Mechanical,AC Split,55940,2021-09-30,Tidak ada spare part,19310000
39965,UNI-SA17-39965,Electrical,Uninterruptible Power Supply,97446,2022-09-30,Upgrade kapasitas,29740000
17002,HON-U6Z1-17002,Security Sistem,DVR CCTV,67430,2024-09-30,Upgrade kapasitas,45390000
43645,LEM-HMA9-43645,Arsitektur,Lemari/Loker,66416,2025-09-30,Efisiensi energi,76800000
33566,SAM-QMIP-33566,Mechanical,AC Split,62311,2025-09-30,Kontrak maintenance habis,32710000
51426,NOT-7LZF-51426,Sistem Proteksi Kebakaran Aktif,Smoke Detector,76469,2019-10-30,Standar keamanan baru,69800000
39876,PAN-SGRD-39876,Mechanical,AC Split,95493,2022-10-30,Kerusakan fatal tidak ekonomis diperbaiki,84360000
58303,MEJ-OQZB-58303,Arsitektur,Meja kerja,59132,2023-10-30,Upgrade kapasitas,36270000
16292,WI--5OXK-16292,Sistem Telekomunikasi Gedung,WI-FI,84027,2023-10-30,Usia pakai habis,11910000
25321,ROO-6C4R-25321,Plumbing,Rooftank,68643,2024-10-30,Usia pakai habis,59000000
1041,SHA-9OIN-1041,Mechanical,AC Split,63007,2025-10-30,Tidak ada spare part,73900000
51450,PER-N5VC-51450,Mechanical,Genset Diesel,83109,2025-10-30,Upgrade kapasitas,69850000
17977,LG-XX4F-17977,Mechanical,AC Split,81521,2025-10-30,Usia pakai habis,4950000
25474,HIK-FTSX-25474,Security Sistem,DVR CCTV,84585,2025-10-30,Sudah obsolete,87500000
56168,GRE-IVIX-56168,Mechanical,AC Split,82969,2025-10-30,Standar keamanan baru,58380000
